Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2021;;Trädgårdsingenjörsexamen;Total;35-;15
HT2021;;Trädgårdsingenjörsexamen;Total;Total;109
HT2021;;Veterinärexamen;Kvinnor;-24;72
HT2021;;Veterinärexamen;Kvinnor;25-34;16
HT2021;;Veterinärexamen;Kvinnor;35-;4
HT2021;;Veterinärexamen;Kvinnor;Total;92
HT2021;;Veterinärexamen;Män;-24;8
HT2021;;Veterinärexamen;Män;25-34;2
HT2021;;Veterinärexamen;Män;35-;1
HT2021;;Veterinärexamen;Män;Total;11
HT2021;;Veterinärexamen;Total;-24;80
HT2021;;Veterinärexamen;Total;25-34;18
HT2021;;Veterinärexamen;Total;35-;5
HT2021;;Veterinärexamen;Total;Total;103
HT2021;;Yrkeslärarexamen;Kvinnor;-24;1
HT2021;;Yrkeslärarexamen;Kvinnor;25-34;74
HT2021;;Yrkeslärarexamen;Kvinnor;35-;200
HT2021;;Yrkeslärarexamen;Kvinnor;Total;275
HT2021;;Yrkeslärarexamen;Män;-24;2
HT2021;;Yrkeslärarexamen;Män;25-34;36
HT2021;;Yrkeslärarexamen;Män;35-;143
HT2021;;Yrkeslärarexamen;Män;Total;181
HT2021;;Yrkeslärarexamen;Total;-24;3
HT2021;;Yrkeslärarexamen;Total;25-34;110
HT2021;;Yrkeslärarexamen;Total;35-;343
HT2021;;Yrkeslärarexamen;Total;Total;456
HT2021;;Ämneslärarexamen;Kvinnor;-24;1526
HT2021;;Ämneslärarexamen;Kvinnor;25-34;679
HT2021;;Ämneslärarexamen;Kvinnor;35-;535
HT2021;;Ämneslärarexamen;Kvinnor;Total;2740
HT2021;;Ämneslärarexamen;Män;-24;1184
HT2021;;Ämneslärarexamen;Män;25-34;667
HT2021;;Ämneslärarexamen;Män;35-;318
HT2021;;Ämneslärarexamen;Män;Total;2169
HT2021;;Ämneslärarexamen;Total;-24;2710
HT2021;;Ämneslärarexamen;Total;25-34;1346
HT2021;;Ämneslärarexamen;Total;35-;853
HT2021;;Ämneslärarexamen;Total;Total;4909
HT2021;Blekinge tekniska högskola;;Kvinnor;-24;85
HT2021;Blekinge tekniska högskola;;Kvinnor;25-34;50
HT2021;Blekinge tekniska högskola;;Kvinnor;35-;49
HT2021;Blekinge tekniska högskola;;Kvinnor;Total;184
HT2021;Blekinge tekniska högskola;;Män;-24;250
HT2021;Blekinge tekniska högskola;;Män;25-34;26
HT2021;Blekinge tekniska högskola;;Män;35-;4
HT2021;Blekinge tekniska högskola;;Män;Total;280
HT2021;Blekinge tekniska högskola;;Total;-24;335
HT2021;Blekinge tekniska högskola;;Total;25-34;76
HT2021;Blekinge tekniska högskola;;Total;35-;53
HT2021;Blekinge tekniska högskola;;Total;Total;464
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Kvinnor;-24;27
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Kvinnor;25-34;2
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Kvinnor;35-;1
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Kvinnor;Total;30
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Män;-24;195
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Män;25-34;12
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Män;35-;1
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Män;Total;208
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Total;-24;222
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Total;25-34;14
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Total;35-;2
HT2021;Blekinge tekniska högskola;Civilingenjörsexamen;Total;Total;238
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Kvinnor;-24;1
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Kvinnor;25-34;3
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Kvinnor;35-;1
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Kvinnor;Total;5
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Män;-24;42
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Män;25-34;4
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Män;Total;46
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Total;-24;43
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Total;25-34;7
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Total;35-;1
HT2021;Blekinge tekniska högskola;Högskoleingenjörsexamen;Total;Total;51
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Kvinnor;-24;56
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Kvinnor;25-34;17
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Kvinnor;35-;5
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Kvinnor;Total;78
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Män;-24;14
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Män;25-34;9
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Män;35-;1
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Män;Total;24
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Total;-24;70
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Total;25-34;26
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Total;35-;6
HT2021;Blekinge tekniska högskola;Sjuksköterskeexamen;Total;Total;102
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Kvinnor;-24;1
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Kvinnor;25-34;28
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Kvinnor;35-;42
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Kvinnor;Total;71
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Män;25-34;1
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Män;35-;2
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Män;Total;3
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Total;-24;1
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Total;25-34;29
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Total;35-;44
HT2021;Blekinge tekniska högskola;Specialistsjuksköterskeexamen;Total;Total;74
HT2021;Chalmers tekniska högskola;;Kvinnor;-24;628
HT2021;Chalmers tekniska högskola;;Kvinnor;25-34;67
HT2021;Chalmers tekniska högskola;;Kvinnor;35-;12
HT2021;Chalmers tekniska högskola;;Kvinnor;Total;707
HT2021;Chalmers tekniska högskola;;Män;-24;1454
HT2021;Chalmers tekniska högskola;;Män;25-34;164
HT2021;Chalmers tekniska högskola;;Män;35-;32
HT2021;Chalmers tekniska högskola;;Män;Total;1650
HT2021;Chalmers tekniska högskola;;Total;-24;2082
HT2021;Chalmers tekniska högskola;;Total;25-34;231
HT2021;Chalmers tekniska högskola;;Total;35-;44
HT2021;Chalmers tekniska högskola;;Total;Total;2357
HT2021;Chalmers tekniska högskola;Arkitektexamen;Kvinnor;-24;47
HT2021;Chalmers tekniska högskola;Arkitektexamen;Kvinnor;25-34;7
HT2021;Chalmers tekniska högskola;Arkitektexamen;Kvinnor;35-;3
HT2021;Chalmers tekniska högskola;Arkitektexamen;Kvinnor;Total;57
HT2021;Chalmers tekniska högskola;Arkitektexamen;Män;-24;30
HT2021;Chalmers tekniska högskola;Arkitektexamen;Män;25-34;10
HT2021;Chalmers tekniska högskola;Arkitektexamen;Män;35-;2
HT2021;Chalmers tekniska högskola;Arkitektexamen;Män;Total;42
HT2021;Chalmers tekniska högskola;Arkitektexamen;Total;-24;77
HT2021;Chalmers tekniska högskola;Arkitektexamen;Total;25-34;17
HT2021;Chalmers tekniska högskola;Arkitektexamen;Total;35-;5
HT2021;Chalmers tekniska högskola;Arkitektexamen;Total;Total;99
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Kvinnor;-24;445
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Kvinnor;25-34;26
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Kvinnor;35-;2
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Kvinnor;Total;473
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Män;-24;1054
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Män;25-34;71
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Män;35-;10
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Män;Total;1135
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Total;-24;1499
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Total;25-34;97
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Total;35-;12
HT2021;Chalmers tekniska högskola;Civilingenjörsexamen;Total;Total;1608
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Kvinnor;-24;125
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Kvinnor;25-34;24
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Kvinnor;35-;3
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Kvinnor;Total;152
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Män;-24;308
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Män;25-34;56
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Män;35-;8
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Män;Total;372
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Total;-24;433
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Total;25-34;80
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Total;35-;11
HT2021;Chalmers tekniska högskola;Högskoleingenjörsexamen;Total;Total;524
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Kvinnor;-24;2
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Kvinnor;25-34;2
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Kvinnor;Total;4
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Män;-24;30
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Män;25-34;11
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Män;35-;1
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Män;Total;42
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Total;-24;32
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Total;25-34;13
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Total;35-;1
HT2021;Chalmers tekniska högskola;Sjöingenjörsexamen;Total;Total;46
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Kvinnor;-24;9
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Kvinnor;25-34;5
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Kvinnor;Total;14
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Män;-24;33
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Män;25-34;12
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Män;35-;8
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Män;Total;53
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Total;-24;42
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Total;25-34;17
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Total;35-;8
HT2021;Chalmers tekniska högskola;Sjökaptensexamen;Total;Total;67
HT2021;Chalmers tekniska högskola;Ämneslärarexamen;Kvinnor;25-34;4
HT2021;Chalmers tekniska högskola;Ämneslärarexamen;Kvinnor;35-;4
HT2021;Chalmers tekniska högskola;Ämneslärarexamen;Kvinnor;Total;8
HT2021;Chalmers tekniska högskola;Ämneslärarexamen;Män;25-34;4
HT2021;Chalmers tekniska högskola;Ämneslärarexamen;Män;35-;3
HT2021;Chalmers tekniska högskola;Ämneslärarexamen;Män;Total;7
HT2021;Chalmers tekniska högskola;Ämneslärarexamen;Total;25-34;8
HT2021;Chalmers tekniska högskola;Ämneslärarexamen;Total;35-;7
HT2021;Chalmers tekniska högskola;Ämneslärarexamen;Total;Total;15
HT2021;Ersta Sköndal Bräcke högskola;;Kvinnor;-24;57
HT2021;Ersta Sköndal Bräcke högskola;;Kvinnor;25-34;76
HT2021;Ersta Sköndal Bräcke högskola;;Kvinnor;35-;65
HT2021;Ersta Sköndal Bräcke högskola;;Kvinnor;Total;198
HT2021;Ersta Sköndal Bräcke högskola;;Män;-24;4
HT2021;Ersta Sköndal Bräcke högskola;;Män;25-34;23
HT2021;Ersta Sköndal Bräcke högskola;;Män;35-;14
HT2021;Ersta Sköndal Bräcke högskola;;Män;Total;41
HT2021;Ersta Sköndal Bräcke högskola;;Total;-24;61
HT2021;Ersta Sköndal Bräcke högskola;;Total;25-34;99
HT2021;Ersta Sköndal Bräcke högskola;;Total;35-;79
HT2021;Ersta Sköndal Bräcke högskola;;Total;Total;239
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Kvinnor;-24;44
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Kvinnor;25-34;38
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Kvinnor;35-;19
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Kvinnor;Total;101
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Män;-24;3
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Män;25-34;10
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Män;35-;7
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Män;Total;20
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Total;-24;47
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Total;25-34;48
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Total;35-;26
HT2021;Ersta Sköndal Bräcke högskola;Sjuksköterskeexamen;Total;Total;121
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Kvinnor;-24;13
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Kvinnor;25-34;29
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Kvinnor;35-;19
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Kvinnor;Total;61
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Män;-24;1
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Män;25-34;11
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Män;35-;5
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Män;Total;17
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Total;-24;14
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Total;25-34;40
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Total;35-;24
HT2021;Ersta Sköndal Bräcke högskola;Socionomexamen;Total;Total;78
HT2021;Ersta Sköndal Bräcke högskola;Specialistsjuksköterskeexamen;Kvinnor;25-34;9
HT2021;Ersta Sköndal Bräcke högskola;Specialistsjuksköterskeexamen;Kvinnor;35-;27
HT2021;Ersta Sköndal Bräcke högskola;Specialistsjuksköterskeexamen;Kvinnor;Total;36
HT2021;Ersta Sköndal Bräcke högskola;Specialistsjuksköterskeexamen;Män;25-34;2
HT2021;Ersta Sköndal Bräcke högskola;Specialistsjuksköterskeexamen;Män;35-;2
HT2021;Ersta Sköndal Bräcke högskola;Specialistsjuksköterskeexamen;Män;Total;4
HT2021;Ersta Sköndal Bräcke högskola;Specialistsjuksköterskeexamen;Total;25-34;11
HT2021;Ersta Sköndal Bräcke högskola;Specialistsjuksköterskeexamen;Total;35-;29
HT2021;Ersta Sköndal Bräcke högskola;Specialistsjuksköterskeexamen;Total;Total;40
HT2021;Försvarshögskolan;;Kvinnor;-24;69
HT2021;Försvarshögskolan;;Kvinnor;25-34;8
HT2021;Försvarshögskolan;;Kvinnor;Total;77
HT2021;Försvarshögskolan;;Män;-24;138
HT2021;Försvarshögskolan;;Män;25-34;50
HT2021;Försvarshögskolan;;Män;35-;2
HT2021;Försvarshögskolan;;Män;Total;190
HT2021;Försvarshögskolan;;Total;-24;207
HT2021;Försvarshögskolan;;Total;25-34;58
HT2021;Försvarshögskolan;;Total;35-;2
HT2021;Försvarshögskolan;;Total;Total;267
HT2021;Försvarshögskolan;Officersexamen;Kvinnor;-24;69
HT2021;Försvarshögskolan;Officersexamen;Kvinnor;25-34;8
HT2021;Försvarshögskolan;Officersexamen;Kvinnor;Total;77
HT2021;Försvarshögskolan;Officersexamen;Män;-24;138
HT2021;Försvarshögskolan;Officersexamen;Män;25-34;50
HT2021;Försvarshögskolan;Officersexamen;Män;35-;2
HT2021;Försvarshögskolan;Officersexamen;Män;Total;190
HT2021;Försvarshögskolan;Officersexamen;Total;-24;207
HT2021;Försvarshögskolan;Officersexamen;Total;25-34;58
HT2021;Försvarshögskolan;Officersexamen;Total;35-;2
HT2021;Försvarshögskolan;Officersexamen;Total;Total;267
HT2021;Gymnastik- och idrottshögskolan;;Kvinnor;-24;31
HT2021;Gymnastik- och idrottshögskolan;;Kvinnor;25-34;24
HT2021;Gymnastik- och idrottshögskolan;;Kvinnor;35-;5
HT2021;Gymnastik- och idrottshögskolan;;Kvinnor;Total;60
HT2021;Gymnastik- och idrottshögskolan;;Män;-24;63
HT2021;Gymnastik- och idrottshögskolan;;Män;25-34;38
HT2021;Gymnastik- och idrottshögskolan;;Män;35-;12
HT2021;Gymnastik- och idrottshögskolan;;Män;Total;113
HT2021;Gymnastik- och idrottshögskolan;;Total;-24;94
HT2021;Gymnastik- och idrottshögskolan;;Total;25-34;62
HT2021;Gymnastik- och idrottshögskolan;;Total;35-;17
HT2021;Gymnastik- och idrottshögskolan;;Total;Total;173
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Kvinnor;-24;31
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Kvinnor;25-34;24
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Kvinnor;35-;5
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Kvinnor;Total;60
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Män;-24;63
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Män;25-34;38
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Män;35-;12
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Män;Total;113
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Total;-24;94
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Total;25-34;62
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Total;35-;17
HT2021;Gymnastik- och idrottshögskolan;Ämneslärarexamen;Total;Total;173
HT2021;Göteborgs universitet;;Kvinnor;-24;1240
HT2021;Göteborgs universitet;;Kvinnor;25-34;632
HT2021;Göteborgs universitet;;Kvinnor;35-;503
HT2021;Göteborgs universitet;;Kvinnor;Total;2375
HT2021;Göteborgs universitet;;Män;-24;408
HT2021;Göteborgs universitet;;Män;25-34;255
HT2021;Göteborgs universitet;;Män;35-;105
HT2021;Göteborgs universitet;;Män;Total;768
HT2021;Göteborgs universitet;;Total;-24;1648
HT2021;Göteborgs universitet;;Total;25-34;887
HT2021;Göteborgs universitet;;Total;35-;608
HT2021;Göteborgs universitet;;Total;Total;3143
HT2021;Göteborgs universitet;Apotekarexamen;Kvinnor;-24;77
HT2021;Göteborgs universitet;Apotekarexamen;Kvinnor;25-34;3
HT2021;Göteborgs universitet;Apotekarexamen;Kvinnor;Total;80
HT2021;Göteborgs universitet;Apotekarexamen;Män;-24;21
HT2021;Göteborgs universitet;Apotekarexamen;Män;25-34;2
HT2021;Göteborgs universitet;Apotekarexamen;Män;Total;23
HT2021;Göteborgs universitet;Apotekarexamen;Total;-24;98
HT2021;Göteborgs universitet;Apotekarexamen;Total;25-34;5
HT2021;Göteborgs universitet;Apotekarexamen;Total;Total;103
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Kvinnor;-24;22
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Kvinnor;25-34;17
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Kvinnor;35-;9
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Kvinnor;Total;48
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Män;-24;3
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Män;25-34;7
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Män;Total;10
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Total;-24;25
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Total;25-34;24
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Total;35-;9
HT2021;Göteborgs universitet;Arbetsterapeutexamen;Total;Total;58
HT2021;Göteborgs universitet;Audionomexamen;Kvinnor;-24;9
HT2021;Göteborgs universitet;Audionomexamen;Kvinnor;25-34;10
HT2021;Göteborgs universitet;Audionomexamen;Kvinnor;35-;4
HT2021;Göteborgs universitet;Audionomexamen;Kvinnor;Total;23
HT2021;Göteborgs universitet;Audionomexamen;Män;-24;4
HT2021;Göteborgs universitet;Audionomexamen;Män;25-34;5
HT2021;Göteborgs universitet;Audionomexamen;Män;35-;4
HT2021;Göteborgs universitet;Audionomexamen;Män;Total;13
HT2021;Göteborgs universitet;Audionomexamen;Total;-24;13
HT2021;Göteborgs universitet;Audionomexamen;Total;25-34;15
HT2021;Göteborgs universitet;Audionomexamen;Total;35-;8
HT2021;Göteborgs universitet;Audionomexamen;Total;Total;36
HT2021;Göteborgs universitet;Barnmorskeexamen;Kvinnor;-24;2
HT2021;Göteborgs universitet;Barnmorskeexamen;Kvinnor;25-34;32
HT2021;Göteborgs universitet;Barnmorskeexamen;Kvinnor;35-;9
HT2021;Göteborgs universitet;Barnmorskeexamen;Kvinnor;Total;43
HT2021;Göteborgs universitet;Barnmorskeexamen;Total;-24;2
HT2021;Göteborgs universitet;Barnmorskeexamen;Total;25-34;32
HT2021;Göteborgs universitet;Barnmorskeexamen;Total;35-;9
HT2021;Göteborgs universitet;Barnmorskeexamen;Total;Total;43
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Kvinnor;-24;35
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Kvinnor;25-34;12
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Kvinnor;35-;4
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Kvinnor;Total;51
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Män;-24;13
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Män;25-34;7
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Män;35-;1
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Män;Total;21
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Total;-24;48
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Total;25-34;19
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Total;35-;5
HT2021;Göteborgs universitet;Biomedicinsk analytikerexamen;Total;Total;72
HT2021;Göteborgs universitet;Dietistexamen;Kvinnor;-24;31
HT2021;Göteborgs universitet;Dietistexamen;Kvinnor;25-34;15
HT2021;Göteborgs universitet;Dietistexamen;Kvinnor;35-;2
HT2021;Göteborgs universitet;Dietistexamen;Kvinnor;Total;48
HT2021;Göteborgs universitet;Dietistexamen;Män;-24;1
HT2021;Göteborgs universitet;Dietistexamen;Män;25-34;4
HT2021;Göteborgs universitet;Dietistexamen;Män;35-;2
HT2021;Göteborgs universitet;Dietistexamen;Män;Total;7
HT2021;Göteborgs universitet;Dietistexamen;Total;-24;32
HT2021;Göteborgs universitet;Dietistexamen;Total;25-34;19
HT2021;Göteborgs universitet;Dietistexamen;Total;35-;4
HT2021;Göteborgs universitet;Dietistexamen;Total;Total;55
HT2021;Göteborgs universitet;Fysioterapeutexamen;Kvinnor;-24;21
HT2021;Göteborgs universitet;Fysioterapeutexamen;Kvinnor;25-34;14
HT2021;Göteborgs universitet;Fysioterapeutexamen;Kvinnor;35-;1
HT2021;Göteborgs universitet;Fysioterapeutexamen;Kvinnor;Total;36
HT2021;Göteborgs universitet;Fysioterapeutexamen;Män;-24;11
HT2021;Göteborgs universitet;Fysioterapeutexamen;Män;25-34;12
HT2021;Göteborgs universitet;Fysioterapeutexamen;Män;Total;23
HT2021;Göteborgs universitet;Fysioterapeutexamen;Total;-24;32
HT2021;Göteborgs universitet;Fysioterapeutexamen;Total;25-34;26
HT2021;Göteborgs universitet;Fysioterapeutexamen;Total;35-;1
HT2021;Göteborgs universitet;Fysioterapeutexamen;Total;Total;59
HT2021;Göteborgs universitet;Förskollärarexamen;Kvinnor;-24;101
